PH,oxy,elec,tur,tem
9.15,7.88,9004,38,26.1
8.41,8.22,9111,45,26.1
8.91,10.7,9009,54,26.1
9.3,11.32,8795,54,26.6
9.26,11.22,8909,51,26.3
8.52,9.8,9295,47,25.9
8.98,9.04,9548,63,25.6
8.99,9.23,9628,56,25.6
8.83,8.27,9978,56,25.4
8.38,7.79,10086,59,25.3
8.68,7.34,10170,57,25.3
8.68,7.23,9951,52,25.4
8.67,7.12,9856,55,25.4
8.38,7.11,9625,51,25.5
8.63,6.79,9710,50,25.5
8.61,6.79,9635,52,25.4
8.64,6.67,9522,49,25.4
8.39,7.47,9524,47,25.3
8.63,6.66,9645,45,25.4
8.67,7.07,9663,44,25.3
8.75,7.24,9588,44,25.3
8.39,7.91,9335,44,25.7
9.17,9.77,9170,40,26
9.18,10.02,9147,46,26.2
9.28,10.3,9087,48,26.8
8.54,12.2,8631,48,29.3
9.6,12.12,8418,50,29.6
9.67,12.71,8147,57,29.9
9.66,12.33,8131,63,29.9
8.6,12.48,8100,58,29.6
9.66,11.69,7866,54,29.2
9.58,11.84,8001,56,28.7
9.48,11.2,8153,53,28.3
8.52,10.66,8051,54,28.2
9.31,9.61,8313,53,27.8
9.24,9.43,8395,49,27.6
9.15,8.62,8617,50,27.4
8.41,8.42,8416,47,27.4
9.15,7.95,8195,50,27.3
9.08,7.38,8087,54,27.2
9.02,6.77,8097,57,27.2
8.35,7.64,8088,41,27.5
9.12,7.26,8024,40,27.5
9.06,7.02,7902,35,27.4
9.06,6.97,7897,34,27.5
8.31,7.62,7914,37,27.7
9.2,7.98,7911,39,28.1
9.12,7.37,7916,45,28.1
9.27,9.09,7877,44,29.3
9.58,11.04,7782,47,30.6
9.6,9.24,7797,52,31
9.59,10.87,7840,54,30.7
9.26,8.43,7982,47,29.2
9.37,8.07,8011,55,29.4
9.23,6.96,8030,50,28.9
9.25,7.18,8037,57,28.9
9.32,7.27,8024,59,29
9.23,6.47,8175,59,28.7
9.02,5.66,8545,54,28
9,5.4,8428,51,27.8
9.02,5.66,8241,51,28
8.97,5.13,8192,64,28.1
9.03,5.02,8044,50,27.9
9.14,5.48,7843,36,28.1
9.07,5.18,7782,34,28.2
9.09,4.75,7804,44,28.2
9.02,4.6,7784,39,28.1
9.02,4.47,7774,36,28.2
9.11,5.06,7629,36,28.4
9.27,5.62,7471,40,28.9
9.32,5.64,7263,44,29.2
9.23,5.47,7230,43,29.5
9.31,6.48,7012,54,30.5
8.2,3.52,22471,158,27.6
8.73,4.77,17583,67,28.9
8.92,5.93,14604,50,29.4
9.32,6.35,9637,52,31.1
9.48,6.18,8362,61,31.6
9.44,5.82,8465,61,31.2
9.39,5.06,8525,62,30.6
9.32,4.59,9039,61,30.2
9.21,4.58,9611,65,29.9
8.97,3.29,9358,45,29.2
9.13,3.22,8723,53,29.8
9.21,4.38,8511,46,29.7
9.2,4.02,8486,54,29.7
9.1,3.6,8520,49,29.6
9.07,3.27,8207,46,29.3
9.03,3.44,8181,39,29.1
9.04,3.79,8185,50,29
8.91,3.57,7895,41,28.7
8.86,3.64,7798,45,28.5
8.87,3.68,7784,33,28.5
8.99,4.47,7734,45,28.8
9.04,4.86,7688,41,28.9
9.04,5.13,7625,40,29.1
8.58,6.79,7436,43,29.6
9.38,7.12,7324,53,30.4
8.62,6.54,19173,100,28.6
9.42,9.55,7836,64,30.7
9.57,9.96,7575,51,31
9.63,10.35,7617,70,31.1
9.66,9.09,7647,50,30.8
9.63,9.94,7639,63,30.6
9.54,9.37,7546,58,30.4
9.39,9.04,6939,51,30.3
9.24,8.64,6874,46,30.1
9.22,8.15,6912,50,29.9
9.11,7.3,6896,46,29.7
9.14,7.25,6963,58,29.7
8.98,6.75,6937,42,29.4
8.88,6.22,6939,44,29.3
8.81,6.06,6967,46,29.2
8.79,6.01,7004,46,29.1
8.69,5.96,6986,38,28.9
8.63,5.82,7009,38,28.9
8.65,5.88,7037,34,28.9
8.76,6.38,7095,39,29.2
8.82,6.9,7097,33,29.4
8.83,7.12,7038,51,30
8.87,7.47,7073,43,30.6
9.11,8.88,6972,49,31.3
9.16,9.37,6969,43,31.4
9.21,9.99,6971,56,31.6
9.18,9.62,7066,65,32
9.37,10.48,7043,60,31.9
9.27,9.89,7025,70,31.6
9.19,9.69,7043,75,31.3
9.16,9.17,7071,55,30.8
9.21,8.92,7133,51,30.6
9.04,8.17,7115,44,30.3
8.98,7.78,7167,44,30.2
8.94,6.98,7173,47,30
8.88,6.77,7226,54,30
8.26,6.47,9269,62,29.7
7.81,5.24,34262,447,27.7
7.91,5.68,27806,114,27.9
8.38,5.81,15082,80,28.7
8.5,5.64,8714,39,29.1
8.54,5.66,8451,41,29.1
8.52,5.76,8815,39,29.1
8.55,5.81,9508,79,29.3
8.54,6.15,9275,76,29.4
8.5,6.52,8965,60,29.8
8.28,5.28,9928,73,29.5
8.4,5.03,10129,85,29.6
8.42,5.51,10439,75,29.9
7.82,4.56,27446,90,28.7
7.89,5.51,27083,63,29.2
8.16,5.68,21826,54,29.8
8.37,6.6,15923,54,30.5
8.48,6.56,14270,46,30.6
8.38,6.19,13205,39,29.9
8.28,4.79,13915,51,29.8
8.22,4.68,13448,47,29.7
8.14,4.66,13257,44,29.6
8.14,5.24,12917,33,29.6
8.24,5.36,12893,35,29.5
8.14,4.97,13037,31,29.4
8.04,4.42,13133,37,29.3
8.04,3.57,13255,31,29.2
8.08,4.18,12818,37,29.2
8.07,3.5,12496,35,29
7.96,2.97,13146,36,29.1
7.95,2.68,13268,35,29.2
7.96,3.11,13217,54,29.4
8.11,3.69,12472,34,29.6
8.18,4.35,12528,32,30.2
8.26,4.78,12593,39,30.7
8.17,3.41,12916,70,30.6
8.32,4.56,12831,40,31.3
8.24,4.29,13451,70,31.1
8.29,4.71,13521,45,31.5
8.41,5.3,13583,59,31.7
8.25,4.84,14176,53,31.2
8.14,3.72,14776,54,30.7
8.24,4.29,14061,49,30.8
8.24,3.42,14033,61,30.8
8.12,3.04,14035,51,30.5
8.42,4.68,12816,38,30.5
8.42,4.12,12551,38,30.5
8.47,3.97,12274,41,30.4
8.48,4.25,12065,36,30.2
8.49,4.36,11967,29,30.2
8.49,4.31,11478,29,30.1
8.56,3.57,10976,38,30.2
8.47,3.11,10749,35,29.9
8.53,3.5,10437,31,29.9
8.52,4.45,10372,37,29.9
8.62,4.76,10347,42,30.1
8.67,5.59,10287,42,30.4
8.68,5.62,10470,50,30.7
8.7,5.87,10627,49,31.1
8.79,7.04,10713,62,31
9.74,4.5,10517,63,31.2
9.66,4.32,10888,68,31.1
9.86,5.78,10817,67,31.6
8.45,4.96,11733,96,31.2
9.67,5.86,11691,84,31.4
8.76,7.08,12111,78,31
8.78,0,12067,69,30.8
8.78,7.26,12098,57,30.9
8.75,6.53,11918,59,30.6
8.84,7.49,11382,50,30.5
8.86,7.4,10942,53,30.5
8.85,7.11,10716,50,30.6
8.82,6.78,10702,49,30.5
8.85,7.26,10266,44,30.4
8.85,7.42,10058,46,30.3
8.85,7.34,9930,50,30.4
8.8,7.26,9882,48,30.2
8.74,6.93,9873,50,30.1
8.7,6.24,9922,57,30.1
8.82,7.14,9945,53,30.5
8.76,7.33,9938,64,30.5
8.88,7.57,9993,68,31.3
8.91,7.82,10047,82,31.7
8.89,7.64,10040,101,32.1
8.98,8.41,10079,69,32.7
9.06,9.78,10070,188,32.9
8.98,7.6,9950,111,31.9
8.93,8.17,10386,76,31.8
8.88,7.51,10404,102,31.6
8.89,7.76,10321,85,31.6
8.84,7.41,10355,87,31.5
8.79,6.77,10367,86,31.5
8.77,6.51,10130,82,31.1
8.72,6.24,10149,74,31.1
8.68,5.45,10255,70,31.2
8.66,4.73,10227,63,31.2
8.62,4.83,10171,54,31
8.61,4.57,10058,49,30.8
8.58,3.96,10311,50,30.9
8.56,4.95,10404,47,31
8.5,3.3,10681,52,30.9
8.47,2.88,10731,45,30.9
8.47,2.82,10959,45,30.9
8.49,2.83,11210,43,31
8.44,2.48,11593,45,30.9
8.45,3.14,11908,52,30.8
8.42,2.58,12134,58,30.9
8.41,2.75,11985,57,31
8.37,2.4,12342,54,30.8
8.4,2.57,13050,52,30.8
8.4,3.54,12748,56,30.9
8.41,2.77,12961,59,30.9
8.36,3.07,12934,55,30.7
8.34,2.48,13122,58,30.5
8.32,2.12,12945,62,30.5
8.32,2.4,12747,57,30.6
8.31,2.61,12615,49,30.3
8.27,2.2,12598,58,30.3
8.25,2.3,12701,53,30.3
8.26,1.97,12616,46,30.3
8.25,2.41,12522,39,30
8.2,3.39,12453,36,29.8
8.16,4.07,12442,37,29.6
8.25,2.26,12452,32,29.7
8.26,2.43,12290,30,29.7
8.28,3.5,12140,31,29.6
8.3,2.93,12045,31,29.5
8.32,2.87,12021,38,29.7
8.3,3.32,12101,36,29.7
8.3,3.29,12103,36,29.7
8.28,2.73,12085,40,29.8
8.3,4.34,12048,52,30
8.31,5.45,12010,52,30.2
8.47,5.36,11948,54,30.8
8.52,5.67,11938,57,31.1
8.41,4.2,11983,83,30.6
8.7,8.3,11944,35,31.1
8.65,7.32,11942,40,30.9
8.62,6.7,11968,51,30.6
8.46,4.97,12250,68,30.4
8.4,3.92,12288,69,30.2
8.3,3.25,12392,64,30.1
8.28,2.64,12441,61,30
8.27,2.62,12540,61,30.1
8.22,2.13,12622,65,30
8.19,3.35,12731,54,30
8.17,3.01,12661,39,29.9
8.16,2.48,12660,37,29.8
8.13,2.61,12689,34,29.6
8.16,2.58,13211,35,29.8
8.13,1.29,13443,39,29.8
8.11,3,13275,39,29.8
8.11,1.21,13517,38,29.9
8.14,2.24,13000,43,29.8
8.13,6.77,13323,40,29.9
8.19,6.64,13386,45,29.8
8.16,8.14,13566,48,29.8
8.17,4.06,13497,47,29.9
8.11,2.48,14105,52,29.8
8.15,1.91,13881,59,29.8
8.14,2.39,14019,59,29.8
8.22,3.48,14140,50,29.6
8.16,3.01,13804,58,29.3
8.21,3.4,13888,49,29.4
8.16,3.04,13921,55,29.1
8.17,3.26,13726,53,28.9
8.13,2.67,14195,52,29.1
8.15,2.95,14009,45,28.9
8.11,2.8,13942,39,28.6
8.11,2.85,13998,40,28.4
8.08,2.7,14028,34,28.4
8.13,3.01,13858,32,28.4
8.12,3.1,13782,35,28.2
8.06,4.29,13844,40,28.2
8.07,3.28,13705,35,28.1
8.1,3,13747,34,28.4
7.99,2,13940,84,28.5
8.03,2.44,13799,54,28.5
8.09,3.12,13681,44,28.6
8.22,4.46,13707,55,28.9
8.18,5.73,13625,48,29.3
8.31,5.7,13373,53,29.3
8.47,7.52,12970,47,29.3
8.68,9.7,12389,40,29.4
8.69,9.81,12308,45,29.2
8.66,9.24,12305,45,29.1
8.63,8.77,12212,45,28.8
8.6,8.07,12172,47,28.8
8.59,8.12,12110,39,28.6
8.55,7.58,12116,38,28.6
8.51,7.17,12146,36,28.5
8.48,6.65,12231,40,28.6
8.42,5.86,12218,40,28.5
8.48,6.53,12022,40,28.2
8.4,5.61,12047,47,28.2
8.38,5.1,12031,46,28.2
8.38,5.35,11928,38,28.1
8.37,5.52,11908,35,28.2
8.41,5.9,11498,27,28.1
8.38,5.49,11494,42,28.3
8.39,5.77,11438,41,28.5
8.57,8.16,11452,26,29.3
8.64,9.33,11447,35,29.9
8.73,10.11,11450,50,30.4
8.69,9.26,11475,45,30.2
8.57,7.62,11498,56,29.9
8.69,9.08,11505,60,30.3
8.73,9.29,11527,60,30.2
8.59,7.48,11559,57,29.8
8.47,6.42,11607,75,29.5
8.37,4.93,11678,64,29.1
8.4,5.26,11668,74,29.3
8.33,4.48,11701,59,29.1
8.34,4.68,11701,60,29.1
8.28,4.12,11704,67,29.1
8.3,4.03,11682,62,29.2
8.26,4.18,11679,50,29.1
8.17,3.13,11664,59,29
8.33,4.9,11461,42,28.9
8.34,5.1,11280,36,28.9
8.34,4.9,11214,26,28.7
8.31,4.89,11183,30,28.6
8.36,5.34,11122,27,28.7
8.41,6.57,11050,35,28.9
8.36,5.59,11059,37,28.9
8.36,5.48,11069,48,29.1
8.37,5.68,11090,64,29.4
8.54,7.62,11122,69,30.6
8.55,7.64,11176,61,30.2
8.82,10.72,11032,58,31.1
8.83,10.55,10944,54,31.4
8.7,8.58,11051,64,30.7
8.76,9.74,10998,67,31
8.66,7.66,11092,50,30.5
8.59,7.42,11139,66,30.4
8.6,6.83,11065,64,30.4
8.5,6.2,11153,59,30.2
8.46,6.13,11112,60,30.1
8.41,4.78,11123,51,29.9
8.43,5.85,11109,56,29.9
8.39,4.74,11081,46,29.9
8.44,5.36,11017,34,29.8
8.42,4.95,10982,37,29.8
8.44,5.17,10657,37,29.7
8.38,4.54,10583,34,29.6
8.31,4.57,10560,36,29.5
8.36,4.36,10557,33,29.6
8.43,5.09,10564,45,29.9
8.52,7.08,10502,40,30.4
8.64,8.25,10386,48,30.8
8.74,9.82,10289,44,31.5
9.09,12.96,10105,54,33.1
8.96,12.23,10169,53,32.4
8.96,12,10264,73,32.2
9.01,12.03,10191,62,32.1
8.93,8.62,10277,85,31.6
8.74,7.83,10410,60,30.7
8.9,9.74,10237,78,30.8
8.91,9.87,10205,84,30.9
8.86,9.32,10242,84,30.9
8.85,8.91,10178,70,30.7
8.98,10.41,9052,50,31
8.99,10.38,8553,57,31.1
8.98,9.72,8504,51,31.1
8.9,9.04,8112,45,30.8
8.86,8.63,7901,45,30.7
8.81,7.95,7865,45,30.7
8.82,8.01,7895,44,30.7
8.8,7.89,7877,43,30.6
8.78,7.46,7882,43,30.6
8.77,7.5,7886,47,30.6
8.79,7.42,7920,46,30.7
8.85,9.05,7775,40,30.6
8.85,8.87,7794,45,30.5
8.82,8.45,7742,49,30.3
8.82,8.22,7659,53,30.3
8.83,8.52,7491,57,30
8.74,8.18,7086,56,30.2
8.64,7.99,6710,60,30.3
8.62,8.06,6437,61,30.5
8.46,7.32,5964,58,30.4
8.43,6.83,5957,64,30.2
8.26,5.86,5801,57,30
8.15,5.19,5733,57,30
7.89,3.94,5343,37,29.8
7.85,3.85,5253,36,29.7
7.8,3.4,5245,36,29.6
7.79,3.38,5285,38,29.7
7.76,3.06,5293,35,29.6
7.7,2.61,5310,35,29.5
7.77,3.3,5260,31,29.5
7.73,2.92,5291,32,29.5
7.7,2.81,5253,32,29.3
7.65,2.74,5079,32,29.1
7.63,2.6,4921,35,29.1
7.6,2.34,4974,47,29.3
7.59,2.15,4978,47,29.3
7.69,2.89,4933,46,29.5
7.98,5.14,4906,44,29.7
8.17,6.39,4964,49,29.7
8.24,7,4953,44,29.6
8.24,7.04,4851,52,29.4
8.07,6.2,4478,57,29.4
8.12,6.63,4165,59,29.7
7.82,4.79,4208,63,29.5
7.72,4.16,4416,64,29.4
7.68,3.79,4430,57,29.4
7.67,3.74,4347,50,29.3
7.63,3.6,4333,40,29.1
7.61,3.51,4306,38,29.1
7.52,2.23,4592,63,29.2
7.51,2.18,4410,55,29
7.48,1.87,4502,56,29
7.45,1.56,4520,53,28.9
7.45,1.49,4634,59,29
7.45,1.4,4614,53,29
7.45,1.58,4588,42,28.8
7.45,1.83,4539,39,28.8
7.45,1.8,4549,36,28.8
7.5,2.22,4557,41,29
7.5,2.43,4556,52,29
7.45,1.77,4555,49,28.9
7.42,1.37,4480,43,28.9
7.45,1.8,4524,47,29.1
7.45,1.84,4533,67,29.2
7.49,2.29,4562,60,29.5
7.43,1.71,4478,58,29.4
7.48,2.39,4454,61,29.5
7.61,4.14,4222,54,29.3
7.49,3.18,4615,63,29
7.5,3.04,4520,54,28.8
7.56,3.85,4440,41,28.8
7.5,3.45,4446,43,28.7
7.46,2.99,4488,44,28.7
7.44,2.5,4539,52,28.7
7.48,3.1,4552,46,28.6
7.44,2.84,4575,40,28.6
7.44,2.85,4568,39,28.5
7.42,3.01,4564,41,28.4
7.44,2.99,4551,39,28.4
7.4,2.4,4564,35,28.4
7.4,2.34,4557,36,28.3
7.38,2.16,4301,40,28
7.42,3.16,4011,46,28.3
7.44,3.42,3827,42,28.1
7.43,3.44,3698,40,28.1
7.53,4.74,2892,50,28.1
7.58,5.39,2374,46,28.1
7.58,5.54,2109,42,27.9
7.55,5.31,1935,45,27.9
7.52,5.01,1762,50,28
7.49,4.45,1624,61,27.9
7.44,3.74,1577,61,27.8
7.42,3.33,1522,84,27.8
7.39,2.82,1693,100,27.6
7.39,2.82,1635,93,27.6
7.4,2.94,1834,74,27.5
7.31,2.09,1854,65,27.4
7.3,1.84,1837,61,27.4
7.28,1.79,1810,43,27.7
7.26,1.81,1866,43,27.7
7.31,1.8,2702,165,27.7
7.41,3.19,19917,158,27
7.41,2.92,14185,67,27.2
7.37,2.88,10955,59,26.9
7.38,3.19,5216,75,27
7.39,4.53,3872,67,26.9
7.33,2.65,2860,60,26.9
7.32,2.69,2652,85,26.6
7.32,3,2326,77,26.5
7.32,3.27,1619,84,26.6
7.33,3.46,1460,77,26.7
7.31,3.06,1404,97,26.6
7.31,3.3,1198,84,26.5
7.29,3.25,1019,75,26.5
7.28,3.04,923,85,26.6
7.26,2.81,885,80,26.5
7.23,2.22,672,85,26.6
7.22,1.94,625,83,26.6
7.2,1.66,582,85,26.5
7.2,1.4,567,79,26.4
7.19,1.29,539,77,26.3
7.17,1.21,487,75,26.3
7.14,0.93,471,75,26.4
7.16,1.16,462,71,26.3
7.14,1.2,437,79,26.3
7.13,0.8,398,88,26.3
7.12,0.9,435,74,26.2
7.14,0.94,435,74,26.2
7.14,0.84,431,77,26.2
7.12,0.92,427,78,26
7.09,0.94,415,81,25.9
7.11,0.96,429,78,25.9
7.1,1.13,412,77,25.9
7.11,1.18,422,73,26
7.09,0.94,434,80,26.1
7.09,1.29,429,84,26
7.09,0.91,402,71,25.9
7.06,1.8,384,65,25.8
7.08,1.14,415,84,26
7.11,1.45,404,78,26
7.11,1.38,407,78,25.9
7.13,1.52,435,64,25.8
7.1,1.28,473,74,25.9
7.12,1.44,506,69,25.8
7.13,1.56,526,56,25.8
7.11,1.75,544,63,25.8
7.06,1.76,454,53,25.9
7.08,1.86,425,49,25.7
7.06,2.08,583,78,25.7
7.08,2.21,5622,105,25.6
7.04,1.96,1672,59,25.6
7.05,1.87,1643,64,25.5
7.05,1.86,1138,54,25.5
7.05,2.08,776,45,25.5
7.03,2.09,756,49,25.7
7.05,2.06,817,50,25.8
7.05,1.84,936,52,25.8
7.08,2.36,818,47,26.1
7.04,2.01,913,57,26
7.14,2.95,805,54,27
7.18,3.27,824,60,27.3
7.19,3.35,845,48,27.3
7.2,3.55,830,67,27.5
7.23,3.63,871,82,27.4
7.22,3.18,901,56,27.4
7.22,2.81,1024,63,27.4
7.12,2.71,639,48,26.9
7.11,2.57,564,42,26.7
7.1,2.62,531,42,26.7
7.09,2.28,537,43,26.6
7.08,2.28,539,43,26.6
7.08,4.73,518,34,26.5
7.08,2.18,535,40,26.5
7.07,1.95,544,40,26.5
7.06,2.71,563,46,26.5
7.08,6.12,616,70,26.5
7.08,2.04,622,67,26.5
7.09,1.91,616,53,26.5
7.07,1.58,620,53,26.6
7.09,1.54,631,71,26.6
7.11,1.9,631,63,26.8
7.13,5.46,628,57,26.8
7.1,4.22,627,52,26.9
7.13,3.98,637,52,26.9
7.12,3.1,654,62,26.8
7.18,2.92,656,53,27
7.24,4.88,652,57,27.5
7.35,6.18,687,53,27.5
7.33,5.13,720,55,27.5
7.28,4.82,721,55,27.4
7.24,4.04,855,61,27.5
7.25,4.36,623,36,27.4
7.22,4.27,509,31,27.3
7.2,3.84,483,34,27.3
7.15,6.57,530,40,27.3
7.16,3.57,524,39,27.2
7.15,3.04,574,36,27.2
7.14,2.75,607,38,27.1
7.11,2.54,627,36,27.2
7.14,1.97,592,33,27
7.16,2.64,627,38,27
7.18,2.67,658,39,26.9
7.3,4.48,572,46,26.9
7.28,4.45,633,46,26.9
7.29,4.45,620,47,27.2
7.34,4.81,586,49,27.8
7.37,4.86,7490,82,27.5
7.48,5.91,2132,50,28
7.61,6.79,806,55,28.4
7.36,4.86,609,116,28.3
7.45,5.75,654,88,28.4
7.47,6.03,715,77,28.2
7.45,5.51,704,71,28.2
7.37,4.84,730,65,28.2
7.33,4.58,738,63,28.2
7.31,5.06,551,38,27.8
7.29,4.79,556,38,27.8
7.27,4.52,564,39,27.8
7.22,3.95,566,44,27.8
7.24,4.04,573,36,27.7
7.23,3.89,580,32,27.7
7.19,3.12,603,28,27.6
7.16,3.14,627,33,27.6
7.17,3.23,651,28,27.6
7.17,5.29,648,28,27.5
7.18,3.64,662,31,27.6
7.23,4.35,677,36,28
7.28,4.72,696,40,28.2
7.33,5.09,697,36,28.4
7.39,5.77,685,35,28.8
7.22,6.38,710,35,28.2
7.19,4.34,718,42,27.8
7.16,2.9,724,50,27.7
7.18,2.78,738,51,27.8
7.2,3.12,739,53,27.9
7.23,3.35,784,45,27.7
7.29,4.33,736,45,27.8
7.27,4.18,758,40,27.7
7.24,3.7,798,40,27.7
7.25,3.73,776,36,27.6
7.26,3.78,734,32,27.5
7.25,3.57,737,33,27.6
7.24,3.83,643,34,27.7
7.23,3.48,631,31,27.6
7.2,3.17,576,29,27.5
7.15,2.86,493,26,27.5
7.12,2.6,491,25,27.5
7.12,2.35,491,22,27.4
7.11,2.23,471,21,27.3
7.1,2.3,452,21,27.3
7.1,2.42,433,25,27.4
7.15,2.74,478,25,27.4
7.14,2.67,530,41,27.4
7.12,2.11,481,31,27.3
7.12,2.27,513,33,27.5
7.14,2.83,499,32,27.4
7.11,2.32,414,31,27.4
7.15,2.75,437,32,27.4
7.19,3.09,478,35,27.5
7.16,2.76,457,39,27.5
7.16,2.72,454,39,27.4
7.14,2.28,519,39,27.4
7.14,1.9,534,39,27.4
7.15,2.01,573,32,27.3
7.16,1.92,577,35,27.4
7.15,1.75,597,33,27.3
7.16,1.69,586,35,27.3
7.15,1.75,449,25,27.4
7.14,1.51,417,24,27.4
7.14,1.58,413,21,27.4
7.14,1.32,438,22,27.4
7.14,1.38,463,22,27.3
7.14,1.37,479,22,27.3
7.14,1.44,492,22,27.3
7.13,1.56,5139,66,27.3
7.2,2.31,731,28,27.4
7.2,2.71,874,28,27.5
7.23,3.41,754,36,27.6
7.22,3.79,690,35,27.5
7.21,4,679,31,27.5
7.2,3.36,9032,28,27.3
7.27,4.16,12971,31,27.3
7.32,4.58,6974,27,27.7
7.32,4.46,2519,28,27.7
7.26,3.79,1720,36,27.6
7.19,2.44,1298,40,27.4
7.19,2.65,1497,42,27.5
7.18,2.52,1357,34,27.3
7.17,2.09,1385,33,27.2
7.16,1.91,1514,42,27.3
7.18,2.2,1801,35,27.2
7.15,3.94,2195,28,27.2
7.14,1.89,2288,25,27
7.15,1.74,2068,21,27
7.15,1.95,1969,21,26.9
7.14,1.84,1940,18,26.8
7.14,1.73,1940,18,26.8
7.15,1.77,1947,18,26.9
7.17,1.86,1923,19,26.9
7.23,3.12,1689,26,26.7
7.21,3.16,1598,31,26.7
7.23,3.67,1393,26,26.7
7.26,3.79,1354,26,26.8
7.24,3.62,1228,36,26.7
7.26,3.58,1051,45,26.8
7.26,3.81,961,39,26.8
7.25,3.72,864,39,26.9
7.24,3.66,791,43,26.8
7.2,3.19,768,46,26.8
7.19,2.89,778,45,26.7
7.18,5.73,863,46,26.8
7.16,3,920,40,26.7
7.16,2.27,936,36,26.6
7.15,1.84,980,32,26.6
7.15,1.92,1035,33,26.6
7.14,1.51,1029,28,26.4
7.14,1.44,975,32,26.4
7.1,1.52,867,33,26.4
7.08,1.57,711,35,26.5
7.09,1.54,679,31,26.4
7.1,1.19,712,28,26.4
7.1,1.22,737,27,26.4
7.1,1.22,784,29,26.6
7.1,1.34,795,27,26.6
7.14,2.57,740,25,26.7
7.17,3.22,735,26,27
7.21,3.04,745,40,27.5
7.23,3.55,699,43,27.7
7.27,4.97,675,40,28.2
7.27,4.79,652,36,28.3
7.21,2.76,777,39,28.3
7.22,3.23,627,35,28
7.24,3.94,599,37,27.9
7.24,3.83,611,39,27.9
7.23,3.47,600,41,27.9
7.19,2.94,578,39,27.8
7.15,2.4,588,33,27.6
7.13,2.21,536,30,27.4
7.12,2.08,524,29,27.5
7.11,1.99,520,25,27.3
7.1,1.96,503,25,27.3
7.09,1.95,475,22,27.3
7.1,1.82,479,22,27.3
7.1,1.82,492,21,27.2
7.1,1.68,501,22,27.2
7.1,1.91,487,22,27.3
7.12,2.43,477,25,27.6
7.12,2.83,466,26,27.6
7.16,3.54,472,30,28.2
7.18,3.87,478,35,28.4
7.2,4.03,477,31,28.4
7.2,4.16,483,37,28.4
7.18,3.83,504,43,28.4
7.46,7.18,476,35,28.7
7.55,7.42,481,47,29.3
7.52,7.35,485,67,29.1
7.35,5.97,540,58,28.8
7.3,5.37,546,56,28.7
7.26,4.74,570,47,28.7
7.17,3.91,544,36,28.3
7.15,3.74,506,37,28.1
7.12,3.44,485,31,28
7.12,3.26,478,29,28
7.1,3,471,25,27.9
7.1,2.68,484,26,27.9
7.09,2.95,462,22,27.8
7.09,2.62,464,24,27.9
7.08,2.71,457,21,27.7
7.08,2.47,458,22,27.8
7.09,3.29,457,40,27.8
7.12,4,458,39,28.2
7.14,4.92,452,32,28.6
7.17,5.33,450,35,29
7.18,5.53,471,39,29.1
7.74,7.47,463,48,30
7.87,8.04,457,49,30.4
7.96,8.27,468,49,30.6
7.87,8.4,640,47,31
7.92,8.37,688,65,31.1
7.82,7.54,648,105,30.3
7.71,7.14,526,46,29.8
7.63,6.76,523,45,29.6
7.52,6.12,514,42,29.5
7.48,5.59,491,35,29.3
7.42,5.07,491,33,29.2
7.42,5.02,480,27,29.1
7.39,5.05,482,28,29.1
7.38,4.35,488,25,29
7.38,4.35,496,25,28.9
7.38,4.49,501,31,28.9
7.33,4.13,503,30,28.9
7.36,4.15,507,31,28.8
7.34,3.92,510,32,28.8
7.37,4.26,517,29,28.9
7.4,4.88,520,31,29.2
7.47,5.6,517,35,29.4
7.53,6.1,514,43,29.7
7.61,6.62,517,39,30
7.56,6.33,518,45,30.1
7.66,6.75,522,40,30.3
7.84,7.5,537,55,30.9
8.04,9.24,806,57,31.4
8.06,8.61,855,71,31.2
7.92,7.69,675,49,30.6
7.86,7.43,650,49,30.4
7.72,7.02,521,38,29.9
7.62,6.64,502,31,29.8
7.6,6.44,510,29,29.7
7.57,6.16,516,28,29.7
7.54,5.84,534,28,29.7
7.48,5.44,549,28,29.7
7.46,5,560,25,29.6
7.43,4.69,571,25,29.6
7.41,4.53,566,24,29.5
7.37,4.21,566,25,29.5
7.37,4.18,563,28,29.4
7.38,4.26,562,24,29.4
7.4,4.66,556,25,29.5
7.46,5.51,544,31,29.8
7.5,5.64,540,32,29.7
7.64,6.71,531,30,30
7.86,7.91,524,32,30.5
7.9,7.88,526,32,30.8
7.98,8.05,527,34,30.7
7.82,7.09,528,37,30.7
8.09,8.07,529,39,30.9
8.18,8.18,593,45,31.2
7.82,6.84,549,45,30.7
7.94,7.16,554,39,30.7
7.75,6.4,551,36,30.4
7.62,5.81,556,35,30.3
7.54,5.3,578,29,30
7.49,6.33,616,31,29.9
7.45,4.62,621,28,29.9
7.44,4.48,626,27,30
7.4,4.01,649,25,29.8
7.4,4.13,607,24,29.7
7.39,3.87,602,25,29.7
7.37,3.63,595,29,29.7
7.36,3.58,593,28,29.6
7.37,3.64,600,25,29.5
7.37,3.86,594,27,29.6
7.41,4.22,587,25,29.9
7.48,4.71,586,27,30.2
7.46,4.62,577,37,30
7.46,4.57,576,36,30.1
7.54,4.66,584,39,30.8
7.55,5.08,573,43,30.7
7.6,5.28,619,45,30.5
7.57,4.97,608,49,30.6
7.69,5.36,635,48,31
7.64,5.34,670,44,30.5
7.58,4.8,563,41,30.3
7.52,4.41,528,36,30
7.46,3.95,523,35,30.1
